PID,name,overall,age,wage_eur,value_eur,diving,handling,kicking,positioning,reflexes,speed,Cluster
1422,J. Anang,61,21,5000,700000,61,60,59,59,62,33,Cluster 4
1423,A. Putna,61,26,1000,325000,60,61,60,62,59,24,Cluster 4
1424,M. Al Rubaie,61,23,4000,625000,62,52,59,63,64,38,Cluster 4
1425,Matis Carvalho,61,22,3000,650000,62,61,59,59,63,37,Cluster 4
1426,A. Okonkwo,61,19,3000,750000,60,58,54,62,63,44,Cluster 4
1427,Ș. Târnovanu,61,21,1000,650000,61,58,64,62,59,38,Cluster 4
1428,E. Pérez,61,34,500,60000,60,64,64,60,59,30,Cluster 1
1429,D. Rouyard,61,21,2000,700000,62,60,60,57,63,26,Cluster 4
1430,Barredo,61,17,500,650000,62,57,58,60,61,26,Cluster 4
1431,W. Rojas,61,28,500,300000,61,60,62,60,61,23,Cluster 4
1432,D. Valdés,61,27,500,350000,60,59,56,60,61,53,Cluster 1
1433,R. Rivas,61,36,500,35000,60,60,61,58,60,37,Cluster 1
1434,G. Salvatierra,61,29,500,220000,60,58,60,59,62,40,Cluster 1
1435,L. Claros,61,23,500,550000,60,59,56,61,60,53,Cluster 4
1436,C. Eriksson,61,26,550,375000,59,62,63,62,63,54,Cluster 1
1437,J. Lara,61,22,500,650000,61,59,60,62,60,33,Cluster 4
1438,Á. Preciado,61,23,500,625000,59,58,63,59,63,31,Cluster 4
1439,B. Unger,61,22,3000,575000,64,58,57,54,63,41,Cluster 4
1440,K. Nakano,61,22,750,575000,61,61,56,57,63,20,Cluster 4
1441,T. Boulhendi,61,20,2000,700000,59,60,60,59,61,49,Cluster 4
1442,R. Doohan,61,23,5000,625000,59,59,60,59,62,62,Cluster 1
1443,D. Balauru,61,31,1000,170000,59,54,58,53,67,56,Cluster 1
1444,J. Belshaw,61,30,2000,220000,62,61,62,61,61,28,Cluster 1
1445,F. Palmowski,61,20,3000,700000,58,60,60,65,62,32,Cluster 4
1446,B. Reus,61,20,900,625000,62,62,59,63,59,26,Cluster 4
1447,F. Tapia,61,20,3000,700000,61,62,60,59,65,24,Cluster 4
1448,D. Özkan,61,21,1000,650000,62,68,65,62,60,55,Cluster 4
1449,Lee Kyung Tae,61,26,2000,300000,63,58,54,60,61,28,Cluster 4
1450,H. Espínola,61,29,500,220000,61,62,60,61,60,24,Cluster 1
1451,P. Díaz,61,23,500,400000,60,63,61,60,60,25,Cluster 4
1452,J. Romero,61,23,2000,625000,67,61,51,59,57,27,Cluster 4
1453,K. Nagai,61,26,700,350000,66,59,53,57,61,41,Cluster 1
1454,J. Semidey,61,27,500,300000,61,64,57,62,64,24,Cluster 4
1455,T. Romero,61,20,700,625000,63,59,61,59,61,28,Cluster 4
1456,P. Bos,61,24,950,375000,63,62,58,60,63,28,Cluster 4
1457,A. Tsilingiris,61,20,500,625000,60,58,62,61,60,22,Cluster 4
1458,N. Atubolu,61,19,1000,675000,63,60,59,57,64,35,Cluster 4
1459,Sergio Díaz,61,23,900,625000,62,58,61,63,63,34,Cluster 4
1460,Pedro Teixeira,61,19,600,675000,62,60,59,61,63,28,Cluster 4
1461,S. Al Manthari,61,26,500,350000,66,58,54,63,60,30,Cluster 4
1462,L. Martinez,61,19,800,600000,63,62,59,61,64,23,Cluster 4
1463,G. Ratcliffe,61,20,3000,700000,63,60,58,63,61,35,Cluster 4
1464,E. Cabezas,61,20,500,550000,62,61,58,59,61,25,Cluster 4
1465,K. Skjærstein,61,25,750,350000,60,60,58,60,63,28,Cluster 4
1466,A. van Lare,61,18,500,725000,64,62,66,62,63,24,Cluster 4
1467,Joel Jiménez,61,21,900,650000,58,60,55,59,64,23,Cluster 4
1468,D. Agudelo,61,24,500,350000,60,65,57,55,61,34,Cluster 4
1469,D. Gerken,60,36,1000,25000,60,57,56,61,60,40,Cluster 1
1470,S. Flinders,60,35,900,25000,59,60,50,55,62,35,Cluster 1
1471,D. Lyness,60,29,1000,170000,60,60,56,58,62,54,Cluster 1
1472,R. Lainton,60,31,500,130000,61,59,55,59,60,55,Cluster 1
1473,Cho Soo Hyuk,60,34,1000,40000,60,61,60,60,58,33,Cluster 1
1474,S. Ando,60,30,2000,160000,59,53,52,65,60,43,Cluster 1
1475,A. Al Mazaidi,60,35,1000,25000,58,62,62,59,61,38,Cluster 1
1476,Hou Sen,60,32,2000,120000,58,53,56,62,62,43,Cluster 1
1477,F. Rossi,60,30,5000,160000,62,60,62,58,60,22,Cluster 1
1478,J. Furlan,60,28,6000,230000,59,57,55,59,61,45,Cluster 1
1479,H. Shaian,60,32,4000,120000,61,57,55,58,63,48,Cluster 1
1480,A. Al Saleh,60,31,3000,130000,61,57,61,60,59,48,Cluster 1
1481,S. McGuinness,60,26,500,275000,61,60,58,58,60,51,Cluster 1
1482,A. Chapman,60,31,1000,130000,62,58,56,59,61,31,Cluster 1
1483,L. Wedl,60,25,2000,300000,58,55,54,58,62,45,Cluster 1
1484,J. Brattberg,60,24,650,300000,62,59,61,60,60,34,Cluster 4
1485,Fang Jingqi,60,28,2000,210000,60,60,54,62,60,38,Cluster 1
1486,Zhang ZhenQiang,60,28,1000,170000,63,52,63,55,64,51,Cluster 1
1487,R. Watson,60,25,2000,300000,57,57,56,60,63,43,Cluster 1
1488,Choi Bong Jin,60,29,800,190000,58,60,65,64,59,47,Cluster 1
1489,Hwang ByeongGeun,60,27,1000,220000,62,57,56,57,62,26,Cluster 4
1490,D. Al Saeed,60,30,2000,160000,63,57,58,59,62,39,Cluster 1
1491,A. Wilk,60,23,1000,425000,59,62,55,61,56,42,Cluster 4
1492,T. Wiesner,60,24,650,425000,62,59,57,57,60,35,Cluster 4
1493,L. Thomas,60,23,2000,475000,60,59,58,59,63,57,Cluster 1
1494,M. Vargas,60,25,500,300000,59,57,58,58,62,49,Cluster 1
1495,A. Bukhari,60,24,4000,475000,64,54,56,58,60,46,Cluster 4
1496,A. Lejoly,60,23,1000,425000,61,52,62,58,67,50,Cluster 4
1497,G. Kawanami,60,30,1000,160000,60,63,56,60,56,24,Cluster 1
1498,H. Takimoto,60,24,1000,275000,62,57,59,54,64,19,Cluster 4
1499,Á. Varga,60,22,500,475000,58,61,57,62,62,24,Cluster 4
1500,B. Mrozek,60,21,850,475000,58,61,55,62,60,38,Cluster 4
1501,J. Karlstrøm,60,24,550,475000,58,60,68,57,62,27,Cluster 4
1502,G. Coudert,60,22,2000,475000,62,56,58,58,62,29,Cluster 4
1503,S. van Bladeren,60,23,1000,425000,61,58,60,59,62,31,Cluster 4
1504,M. Bleve,60,25,550,240000,65,62,58,59,62,19,Cluster 4
1505,T. Durso,60,22,2000,475000,60,59,58,62,60,26,Cluster 4
1506,L. Finochietto,60,24,1000,475000,65,59,62,60,59,33,Cluster 4
1507,P. Sokół,60,21,650,475000,61,64,58,61,62,25,Cluster 4
1508,M. Kamenz,60,22,500,325000,64,59,59,57,59,31,Cluster 4
1509,C. Frommann,60,23,500,475000,62,59,64,55,62,37,Cluster 4
1510,Y. Bangsow,60,23,800,475000,60,57,57,55,64,33,Cluster 4
1511,M. Harsman,60,21,500,475000,62,61,61,60,62,33,Cluster 4
1512,R. Ferrario,60,21,1000,525000,59,57,60,58,62,22,Cluster 4
1513,B. Leneis,60,22,2000,475000,64,55,59,56,62,21,Cluster 4
1514,E. González,60,25,1000,300000,58,61,52,62,61,20,Cluster 4
1515,M. Bu Sanda,60,26,500,275000,60,60,52,59,62,36,Cluster 1
1516,T. Canteros,60,19,800,500000,57,61,59,60,62,46,Cluster 4
1517,J. Hass,60,23,1000,325000,60,61,56,57,60,23,Cluster 4
1518,M. Barcola,60,22,5000,475000,62,57,53,61,63,24,Cluster 4
1519,Lee Gwang Yeon,60,21,700,475000,60,60,54,63,61,23,Cluster 4
1520,N. Thiede,60,22,3000,475000,63,57,57,54,62,44,Cluster 4
1521,O. Djoco,60,23,2000,475000,63,60,63,58,61,27,Cluster 4
1522,O. Rodríguez,60,24,500,475000,58,59,55,58,63,33,Cluster 4
1523,T. Schreiber,60,19,3000,575000,62,61,59,58,62,29,Cluster 4
1524,Adrián,60,20,2000,575000,57,58,64,62,60,28,Cluster 4
1525,M. Popa,60,20,500,525000,60,59,55,58,62,41,Cluster 4
1526,J. Calderón,60,23,500,325000,59,58,62,59,60,52,Cluster 1
1527,H. Pérez,60,30,500,180000,60,59,54,57,58,38,Cluster 1
1528,F. Tinaglini,60,22,500,475000,61,59,57,60,58,24,Cluster 4
1529,R. Scott,60,25,500,300000,62,60,60,62,65,16,Cluster 4
1530,João Monteiro,60,20,600,475000,61,59,53,58,61,23,Cluster 4
1531,J. Tånnander,60,20,500,525000,62,57,57,59,61,51,Cluster 4
1532,N. Christogeorgos,60,21,500,475000,64,65,50,48,66,26,Cluster 4
1533,Y. Gil,60,20,500,525000,62,57,54,62,60,24,Cluster 4
1534,Z. Suzuki,60,18,500,500000,65,56,61,50,67,50,Cluster 4
1535,L. Lund,60,21,950,475000,64,61,60,61,63,33,Cluster 4
1536,M. Sasaki,60,19,550,450000,66,59,56,60,63,23,Cluster 4
1537,D. Gorka,60,19,1000,500000,63,58,59,56,65,34,Cluster 4
1538,José Oliveira,60,19,550,575000,60,56,57,54,60,34,Cluster 4
1539,L. Philipp,60,20,2000,525000,60,58,56,59,63,26,Cluster 4
1540,L. Amadé,60,21,1000,475000,59,60,62,56,64,42,Cluster 4
1541,Joel Sousa,60,21,650,475000,56,58,57,57,59,55,Cluster 4
1542,M. Kochalski,60,20,850,525000,59,61,56,63,59,39,Cluster 4
1543,W. Barlasina,60,23,1000,475000,61,59,57,62,59,19,Cluster 4
1544,P. Morrison,60,23,800,300000,62,61,62,63,64,27,Cluster 4
1545,D. Strindholm,60,19,500,575000,60,58,59,60,61,23,Cluster 4
1546,E. Bilgin,60,17,500,475000,66,59,63,58,65,33,Cluster 4
1547,O. Bosworth,60,19,4000,575000,63,60,60,60,65,50,Cluster 4
1548,T. Jansen,60,19,550,500000,59,56,58,58,63,39,Cluster 4
1549,S. Rojas,60,21,500,300000,61,55,60,60,60,24,Cluster 4
1550,J. Cuéllar,60,21,500,425000,62,61,59,58,57,28,Cluster 4
1551,Morilla,60,21,950,475000,59,60,57,59,63,28,Cluster 4
1552,Pablo Picón,60,21,2000,475000,58,63,62,60,58,26,Cluster 4
1553,A. Desábato,60,31,2000,130000,60,62,59,58,60,20,Cluster 1
1554,O. Ba,60,19,900,575000,62,54,63,62,62,22,Cluster 4
1555,L. García,60,21,500,475000,60,60,57,58,60,40,Cluster 4
1556,S. Araujo,60,24,500,475000,60,61,59,58,63,37,Cluster 4
1557,K. Mier,60,21,500,525000,60,59,57,60,64,43,Cluster 4
1558,M. Silva,60,20,500,475000,61,59,58,57,61,33,Cluster 4
1559,T. Kato,60,24,1000,300000,62,57,53,54,66,41,Cluster 4
1560,K. Sentić,60,20,500,525000,59,64,55,56,55,21,Cluster 4
1561,F. Sanguinetti,60,20,1000,525000,60,54,56,58,63,27,Cluster 4
1562,A. Savin,60,21,3000,475000,65,60,61,55,63,25,Cluster 4
1563,Dalberson,60,24,1000,300000,64,59,58,53,67,34,Cluster 4
1564,Andrew,60,20,850,525000,66,59,61,57,67,45,Cluster 4
1565,M. Ndiaye,60,19,500,450000,54,60,64,60,64,25,Cluster 4
1566,C. Geist,60,22,1000,475000,59,61,57,54,64,21,Cluster 4
1567,P. Tear,60,22,800,425000,60,59,54,58,64,16,Cluster 4
1568,A. Bencze,60,19,550,500000,62,59,55,59,66,26,Cluster 4
1569,L. McCormick,59,37,1000,25000,56,58,62,60,54,29,Cluster 1
1570,J. Lillis,59,34,1000,40000,59,58,58,57,60,44,Cluster 1
1571,R. Lejeune,59,30,800,150000,56,61,53,58,64,15,Cluster 0
1572,S. Deana,59,31,2000,120000,61,59,56,56,60,52,Cluster 1
1573,M. Säfqvist,59,27,650,220000,58,57,59,59,63,28,Cluster 4
1574,Lee Jin Hyung,59,33,750,70000,59,56,59,62,59,48,Cluster 1
1575,I. Zaid,59,31,2000,120000,62,52,51,60,59,44,Cluster 1
1576,K. Rosa,59,26,1000,240000,61,56,54,58,60,41,Cluster 1
1577,S. Moore,59,26,2000,230000,61,58,57,57,59,49,Cluster 1
1578,J. Chávez,59,24,1000,275000,64,52,54,56,63,44,Cluster 1
1579,H. Keto,59,23,500,425000,58,56,55,60,59,46,Cluster 4
1580,M. Hudson,59,22,3000,300000,58,59,53,60,58,46,Cluster 4
1581,Zhou Yuchen,59,26,2000,250000,57,56,60,55,57,48,Cluster 1
1582,M. Norman,59,24,1000,275000,59,60,55,58,60,25,Cluster 4
1583,F. Pizzicanella,59,25,1000,275000,57,59,60,57,58,34,Cluster 4
1584,J. Bekkema,59,25,1000,275000,62,57,50,57,63,25,Cluster 0
1585,J. Dakir,59,24,1000,250000,60,57,55,57,59,28,Cluster 0
1586,H. Acevedo,59,24,500,300000,62,57,62,54,63,23,Cluster 4
1587,Sergi Puig,59,22,900,475000,56,60,57,56,59,17,Cluster 4
1588,Chen Zhao,59,24,1000,250000,62,53,53,52,60,30,Cluster 0
1589,B. Gradecki,59,21,550,450000,62,56,57,57,61,31,Cluster 4
1590,T. Shibuya,59,26,850,240000,59,57,64,58,59,28,Cluster 4
1591,T. Billson,59,20,2000,475000,62,60,57,58,63,29,Cluster 4
1592,A. Stone,59,21,1000,450000,61,58,60,56,60,36,Cluster 4
1593,T. Weiner,59,22,2000,450000,60,57,60,56,63,50,Cluster 4
1594,K. Szymański,59,28,1000,180000,61,59,60,56,58,24,Cluster 4
1595,F. Majchrowicz,59,21,500,450000,61,57,61,59,63,33,Cluster 4
1596,V. Kaith,59,24,500,300000,57,58,57,60,59,30,Cluster 4
1597,T. Stirl,59,21,500,450000,60,60,60,57,60,25,Cluster 4
1598,C. Moreno,59,23,2000,425000,62,60,58,55,62,29,Cluster 4
1599,E. Ólafsson,59,21,2000,475000,59,57,60,57,59,31,Cluster 4
1600,N. Forastiero,59,22,1000,450000,56,64,64,57,61,20,Cluster 4
1601,H. Constant,59,21,650,450000,57,63,53,56,59,40,Cluster 4
1602,C. Miszta,59,19,550,525000,61,59,56,57,61,34,Cluster 4
1603,R. Ducan,59,20,500,425000,70,52,53,54,58,25,Cluster 0
1604,T. Kips,59,20,800,425000,58,61,59,61,60,24,Cluster 4
1605,C. Boyce-Clarke,59,18,500,650000,62,57,63,56,60,28,Cluster 4
1606,A. Ureche,59,22,750,300000,58,59,59,60,61,32,Cluster 4
1607,C. van den Berg,59,20,800,425000,59,59,55,58,58,24,Cluster 4
1608,L. Oppermann,59,19,750,475000,62,59,57,57,64,23,Cluster 4
1609,E. Pacheco,59,22,500,450000,58,60,55,57,58,24,Cluster 4
1610,O. Dovin,59,18,500,500000,66,56,58,57,61,25,Cluster 4
1611,R. Morínigo,59,22,500,400000,54,57,58,59,62,29,Cluster 4
1612,J. Eastham,59,19,2000,475000,60,56,62,56,61,24,Cluster 4
1613,K. Dąbrowski,59,23,900,425000,58,57,58,55,60,22,Cluster 4
1614,M. Raab,59,22,650,450000,60,58,54,59,62,25,Cluster 4
1615,D. Klein,59,20,2000,475000,60,58,56,55,60,23,Cluster 4
1616,Ž. Kostadinović,59,29,2000,150000,60,55,52,57,65,21,Cluster 0
1617,D. van den Heuvel,59,18,900,550000,61,59,61,56,59,20,Cluster 4
1618,D. Romero,59,19,500,475000,61,61,55,50,60,25,Cluster 0
1619,O. Toledo,59,22,500,450000,61,61,59,59,62,20,Cluster 4
1620,S. Ahlers,59,23,2000,275000,60,58,61,60,62,25,Cluster 4
1621,G. Parra,59,19,500,475000,58,55,61,59,61,24,Cluster 4
1622,E. Bördner,59,19,1000,475000,60,54,57,58,63,21,Cluster 4
1623,E. Kılıçarslan,59,23,1000,425000,62,55,60,53,62,47,Cluster 4
1624,C. Raatsie,59,19,750,475000,56,63,60,54,57,37,Cluster 4
1625,J. Peña,59,22,500,400000,59,61,60,58,57,29,Cluster 4
1626,C. Torres,59,21,500,400000,58,60,55,58,61,33,Cluster 4
1627,D. Reiziger,59,20,1000,425000,55,60,59,56,61,33,Cluster 4
1628,M. Mignon,59,30,2000,150000,63,61,52,59,64,28,Cluster 1
1629,F. Ravizzoli,59,23,1000,275000,59,58,62,59,60,24,Cluster 4
1630,P. Tschernuth,59,19,1000,425000,60,61,60,58,60,18,Cluster 4
1631,J. Trafford,59,18,500,500000,60,57,59,57,59,27,Cluster 4
1632,L. Rieß,59,19,1000,525000,62,57,59,57,62,30,Cluster 4
1633,L. Bonelli,59,18,500,450000,61,58,56,61,60,40,Cluster 4
1634,E. Karataş,59,19,750,425000,60,61,58,54,63,25,Cluster 4
1635,Aritz de Miguel,59,22,900,475000,59,61,57,55,58,20,Cluster 4
1636,Y. Karagöz,59,21,1000,450000,62,58,64,53,61,25,Cluster 4
1637,Liu Zhenli,58,36,1000,25000,59,59,56,59,54,51,Cluster 1
1638,R. Sugiyama,58,34,650,35000,60,66,58,54,56,37,Cluster 1
1639,Kim Keun Bae,58,34,750,35000,60,57,57,56,59,42,Cluster 1
1640,S. Roy,58,34,500,35000,56,53,46,63,58,26,Cluster 0
1641,M. McGinley,58,31,500,110000,61,54,55,57,62,41,Cluster 1
1642,C. Dibble,58,27,500,190000,59,58,56,57,59,40,Cluster 1
1643,V. Janjetović,58,33,1000,70000,57,55,56,56,56,41,Cluster 1
1644,S. Bastien,58,26,1000,210000,60,57,53,53,58,46,Cluster 1
1645,D. Primel,58,29,600,170000,60,51,59,55,60,43,Cluster 1
1646,D. Grimshaw,58,23,1000,400000,58,57,58,54,59,45,Cluster 4
1647,A. Al Ruhaili,58,26,2000,230000,62,57,52,57,56,43,Cluster 1
1648,A. Pearce,58,24,500,250000,60,63,60,50,58,37,Cluster 4
1649,N. Gartside,58,23,500,400000,59,56,56,56,59,46,Cluster 0
1650,L. Jones,58,22,1000,400000,56,56,57,58,58,40,Cluster 0
1651,V. Karakuş,58,23,2000,250000,64,57,52,51,64,28,Cluster 0
1652,S. Awaka,58,26,850,220000,56,59,54,53,58,30,Cluster 0
1653,Lee Jun,58,23,850,400000,62,56,63,60,62,26,Cluster 4
1654,M. Sprang,58,20,500,375000,58,63,56,54,54,17,Cluster 0
1655,H. Saruta,58,22,1000,350000,61,56,61,55,58,36,Cluster 4
1656,A. Søndergaard,58,20,1000,475000,62,56,56,55,59,21,Cluster 0
1657,A. Grinwis,58,29,1000,140000,60,54,56,57,59,27,Cluster 0
1658,E. Dick,58,26,1000,220000,55,60,58,58,55,36,Cluster 0
1659,T. Nagaishi,58,25,1000,220000,61,55,54,56,58,36,Cluster 0
1660,T. Herbots,58,20,1000,375000,61,56,56,59,58,23,Cluster 0
1661,J. Gauci,58,20,500,375000,61,57,58,55,61,22,Cluster 4
1662,L. Schaffran,58,22,2000,400000,62,61,59,56,56,28,Cluster 4
1663,Choi Young Eun,58,25,1000,240000,58,58,47,54,61,19,Cluster 0
1664,M. Al Haeti,58,25,3000,240000,60,54,55,59,59,39,Cluster 1
1665,H. Bernat,58,20,1000,375000,60,55,59,55,59,32,Cluster 0
1666,J. Zetterström,58,22,850,400000,60,58,56,57,58,20,Cluster 0
1667,Bruno Bertinato,58,23,2000,350000,59,58,56,50,59,19,Cluster 0
1668,Guo Wei,58,31,1000,110000,60,58,61,62,56,22,Cluster 1
1669,Ș. Fara,58,20,500,375000,62,54,49,56,61,18,Cluster 0
1670,T. Secchi,58,24,600,250000,61,54,55,56,62,31,Cluster 0
1671,Z. Jeacock,58,20,2000,425000,57,56,62,57,62,29,Cluster 4
1672,O. Hanin,58,23,2000,350000,62,52,54,55,63,34,Cluster 0
1673,R. Bouallak,58,21,1000,450000,57,56,55,61,60,20,Cluster 0
1674,A. Mair,58,20,3000,475000,59,57,56,56,58,45,Cluster 4
1675,B. Voll,58,20,950,375000,59,60,56,55,61,24,Cluster 4
1676,D. Langley,58,20,3000,475000,59,58,54,59,58,25,Cluster 4
1677,D. Youfeigane,58,21,750,450000,58,56,54,56,58,31,Cluster 0
1678,K. Bieszczad,58,18,500,400000,60,57,55,57,59,36,Cluster 0
1679,M. Al Hassawi,58,32,2000,100000,58,57,51,56,59,44,Cluster 1
1680,J. Reckert,58,24,550,400000,59,57,55,54,58,40,Cluster 0
1681,J. Hupe,58,21,550,450000,65,56,54,58,57,34,Cluster 4
1682,A. Ichikawa,58,22,550,350000,63,58,52,48,62,24,Cluster 0
1683,J. Mero,58,26,500,210000,62,58,56,52,56,33,Cluster 0
1684,J. Miers,58,20,500,425000,55,55,61,57,60,28,Cluster 0
1685,J. Cabezudo,58,19,500,375000,59,57,56,54,56,35,Cluster 0
1686,C. Adorno,58,20,500,425000,60,58,50,53,55,27,Cluster 0
1687,M. Liesegang,58,21,2000,350000,58,57,56,54,60,40,Cluster 0
1688,M. Schulze,58,20,1000,425000,57,55,56,56,62,43,Cluster 0
1689,J. Kroesen,58,18,500,400000,59,55,61,57,57,27,Cluster 0
1690,L. Klatte,58,21,950,400000,62,59,58,57,65,31,Cluster 4
1691,Phelipe,58,22,850,400000,58,55,58,55,60,30,Cluster 0
1692,Lluis Tarrés,58,20,900,425000,57,62,54,57,61,21,Cluster 4
1693,J. Gal,58,28,550,190000,60,49,65,63,61,18,Cluster 4
1694,L. Lewis,58,20,650,425000,59,57,58,58,61,41,Cluster 4
1695,D. Odumosu,58,20,500,425000,57,57,52,59,56,59,Cluster 0
1696,I. Ouchi,58,20,500,375000,58,57,56,55,61,40,Cluster 0
1697,N. Abe,58,37,900,25000,60,53,58,60,56,37,Cluster 1
1698,K. Tachikawa,58,24,550,250000,61,54,49,56,60,29,Cluster 0
1699,M. Johnen,58,18,500,450000,61,57,53,58,62,25,Cluster 4
1700,S. Breza,58,23,3000,350000,54,62,55,58,59,33,Cluster 4
1701,M. Sanhouse,58,21,500,275000,58,58,57,55,60,33,Cluster 0
1702,Y. Pandor,58,20,2000,375000,61,58,54,57,58,20,Cluster 0
1703,S. Mogoșanu,58,28,1000,170000,58,56,60,59,58,40,Cluster 1
1704,Unai Marino,58,21,650,450000,65,56,53,49,61,23,Cluster 0
1705,J. Schuurman,58,22,1000,400000,59,55,57,53,60,22,Cluster 0
1706,M. Biegański,58,19,500,425000,60,56,54,57,63,45,Cluster 4
1707,D. Kąkolewski,58,25,1000,240000,58,57,55,61,58,39,Cluster 1
1708,T. Malbec,58,19,1000,375000,60,62,60,58,59,23,Cluster 4
1709,A. Dlugaiczyk,58,38,500,25000,60,59,60,59,57,27,Cluster 1
1710,Acín,58,20,850,375000,57,59,58,59,61,26,Cluster 4
1711,V. Lesieur,58,18,500,400000,56,59,67,60,61,18,Cluster 4
1712,P. Schulze,58,18,700,450000,60,54,57,54,62,26,Cluster 0
1713,S. Van Damme,58,18,500,450000,68,55,55,61,58,19,Cluster 4
1714,T. Roufosse,58,20,1000,375000,58,54,56,63,62,24,Cluster 4
1715,A. Makatounakis,58,17,500,450000,62,59,58,59,58,23,Cluster 4
1716,A. Paulsen,58,18,500,450000,57,52,58,53,64,47,Cluster 0
1717,R. Castellanos,58,20,1000,375000,59,57,61,56,63,31,Cluster 4
1718,S. Westerveld,58,18,500,400000,60,59,58,56,60,28,Cluster 4
1719,C. Setford,58,17,500,450000,58,55,59,59,57,29,Cluster 0
1720,P. Zovko,58,19,850,425000,55,59,60,55,66,21,Cluster 4
1721,P. Cherrie,57,37,500,20000,57,56,57,58,55,22,Cluster 1
1722,L. Walker,57,31,1000,90000,57,54,55,55,58,33,Cluster 0
1723,G. Doherty,57,39,500,20000,55,56,57,55,57,32,Cluster 1
1724,S. Paul,57,34,500,30000,56,52,59,53,62,52,Cluster 1
1725,J. Cracknell,57,26,2000,180000,58,56,55,56,57,45,Cluster 1
1726,Liu Weiguo,57,29,3000,130000,58,50,60,58,59,49,Cluster 1
1727,N. Araya,57,22,500,325000,57,53,55,54,59,40,Cluster 0
1728,Wang Guoming,57,31,2000,90000,58,55,56,58,59,48,Cluster 1
1729,L. Steacy,57,28,500,130000,55,56,55,58,57,38,Cluster 0
1730,W. Mannion,57,23,1000,275000,57,56,54,57,58,37,Cluster 0
1731,M. Stajduhar,57,23,850,325000,59,52,58,53,59,33,Cluster 0
1732,H. Shiota,57,40,900,20000,54,61,54,66,50,22,Cluster 1
1733,M. Al Haidari,57,25,4000,170000,58,55,55,58,55,31,Cluster 0
1734,K. Matsuzawa,57,29,700,140000,58,56,58,61,53,27,Cluster 0
1735,J. León,57,25,1000,200000,63,52,60,53,62,17,Cluster 0
1736,J. Vom Steeg,57,24,850,325000,59,60,54,52,57,27,Cluster 0
1737,J. Turner,57,22,4000,350000,60,56,54,56,60,22,Cluster 0
1738,J. Imbrechts,57,19,750,350000,62,55,56,50,60,38,Cluster 0
1739,C. Yates,57,22,500,325000,58,57,56,57,59,45,Cluster 0
1740,B. Crellin,57,21,900,350000,58,55,57,55,61,33,Cluster 0
1741,W. Dennis,57,20,3000,350000,59,56,57,56,58,33,Cluster 0
1742,D. Andersen,57,20,1000,350000,60,57,57,59,60,33,Cluster 4
1743,T. Callens,57,22,2000,325000,63,58,55,56,58,17,Cluster 0
1744,L. Hunn,57,22,550,325000,60,53,54,56,58,37,Cluster 0
1745,L. Pelletier,57,21,500,325000,57,62,60,53,59,22,Cluster 0
1746,L. Barraza,57,24,850,200000,54,60,59,53,56,22,Cluster 0
1747,G. Ito,57,20,800,300000,58,56,51,49,63,33,Cluster 0
1748,D. Singh Moirangthem,57,20,500,350000,56,56,56,54,63,31,Cluster 0
1749,Kim Tae Gon,57,22,600,350000,57,57,58,56,56,45,Cluster 0
1750,A. Gomes,57,27,500,170000,57,55,57,55,58,33,Cluster 0
1751,T. Rehenesh,57,28,500,150000,61,52,54,54,56,39,Cluster 0
1752,J. Odehnal,57,19,700,300000,58,54,56,53,60,31,Cluster 0
1753,Ángel Fraga,57,25,1000,200000,60,60,56,50,61,38,Cluster 0
1754,J. Schelfhout,57,20,1000,300000,59,53,56,49,64,31,Cluster 0
1755,J. de Boer,57,21,850,350000,58,55,57,58,55,18,Cluster 0
1756,Kim Jung Ho,57,23,850,325000,58,58,51,54,59,25,Cluster 0
1757,Han Jiaqi,57,21,1000,325000,58,60,59,56,59,31,Cluster 4
1758,T. Yamada,57,19,500,350000,58,52,53,58,63,22,Cluster 0
1759,B. Castro,57,19,500,350000,57,56,58,61,56,28,Cluster 0
1760,R. Bettocchi,57,19,500,350000,57,56,52,57,60,30,Cluster 0
1761,M. Parra,57,20,650,300000,57,56,53,55,57,31,Cluster 0
1762,R. Cancino,57,21,500,325000,55,56,54,57,58,25,Cluster 0
1763,D. Salhi,57,22,700,325000,64,56,58,59,58,26,Cluster 4
1764,P. Bourdelle,57,20,600,300000,55,57,50,57,59,52,Cluster 0
1765,L. Margueron,57,20,1000,300000,59,56,61,57,62,20,Cluster 4
1766,G. Gutiérrez,57,24,2000,275000,57,59,55,58,57,58,Cluster 1
1767,C. Ramos,57,21,3000,325000,57,58,60,58,61,19,Cluster 4
1768,K. Trelowski,57,17,500,350000,62,56,54,57,62,30,Cluster 0
1769,Julen,57,22,900,275000,59,61,50,50,60,31,Cluster 0
1770,Marcelo Pitaluga,57,18,1000,475000,60,50,52,56,64,34,Cluster 0
1771,M. Krasniqi,57,28,800,140000,55,57,58,56,59,44,Cluster 1
1772,T. Yamanoi,57,22,550,275000,62,58,61,60,58,42,Cluster 4
1773,K. Ioka,57,23,600,210000,56,58,59,51,56,32,Cluster 0
1774,J. López,57,19,500,350000,60,53,59,51,59,23,Cluster 0
1775,K. Tobiasz,57,18,500,325000,61,55,55,57,60,28,Cluster 0
1776,V. Drăghia,57,30,1000,110000,55,60,57,54,55,37,Cluster 1
1777,R. Began,57,24,1000,200000,62,53,48,54,55,32,Cluster 0
1778,H. Barbet,57,20,750,300000,59,55,56,54,59,29,Cluster 0
